sec,time,waiting_time_min
0.0,00:00:00,0.0
1.0,00:00:01,0.0
2.0,00:00:02,0.0
3.0,00:00:03,0.0
4.0,00:00:04,0.0
5.0,00:00:05,0.0
6.0,00:00:06,0.0
7.0,00:00:07,0.0
8.0,00:00:08,0.0
9.0,00:00:09,0.0
10.0,00:00:10,0.0
11.0,00:00:11,0.0
12.0,00:00:12,0.0
13.0,00:00:13,0.0
14.0,00:00:14,0.0
15.0,00:00:15,0.0
16.0,00:00:16,0.0
17.0,00:00:17,0.0
18.0,00:00:18,0.0
19.0,00:00:19,0.0
20.0,00:00:20,0.0
21.0,00:00:21,0.0
22.0,00:00:22,0.0
23.0,00:00:23,0.0
24.0,00:00:24,0.0
25.0,00:00:25,0.0
26.0,00:00:26,0.0
27.0,00:00:27,0.0
28.0,00:00:28,0.0
29.0,00:00:29,0.0
30.0,00:00:30,0.0
31.0,00:00:31,0.0
32.0,00:00:32,0.0
33.0,00:00:33,0.0
34.0,00:00:34,0.0
35.0,00:00:35,0.0
36.0,00:00:36,0.0
37.0,00:00:37,0.0
38.0,00:00:38,0.0
39.0,00:00:39,0.0
40.0,00:00:40,0.0
41.0,00:00:41,0.0
42.0,00:00:42,0.0
43.0,00:00:43,4.264771801456369
44.0,00:00:44,4.264771801456369
45.0,00:00:45,7.363959689281154
46.0,00:00:46,7.363959689281154
47.0,00:00:47,7.330511606310561
48.0,00:00:48,7.330511606310561
49.0,00:00:49,7.330511606310561
50.0,00:00:50,7.330511606310561
51.0,00:00:51,7.330511606310561
52.0,00:00:52,7.330511606310561
53.0,00:00:53,7.330511606310561
54.0,00:00:54,7.330511606310561
55.0,00:00:55,7.330511606310561
56.0,00:00:56,7.330511606310561
57.0,00:00:57,7.330511606310561
58.0,00:00:58,7.330511606310561
59.0,00:00:59,7.330511606310561
60.0,00:01:00,7.330511606310561
61.0,00:01:01,7.330511606310561
62.0,00:01:02,7.330511606310561
63.0,00:01:03,7.330511606310561
64.0,00:01:04,7.330511606310561
65.0,00:01:05,7.330511606310561
66.0,00:01:06,6.597460445679505
67.0,00:01:07,6.597460445679505
68.0,00:01:08,6.597460445679505
69.0,00:01:09,6.597460445679505
70.0,00:01:10,6.597460445679505
71.0,00:01:11,6.597460445679505
72.0,00:01:12,7.693369210374888
73.0,00:01:13,11.857214573910314
74.0,00:01:14,11.857214573910314
75.0,00:01:15,15.466039337916381
76.0,00:01:16,15.235290257309485
77.0,00:01:17,17.425023246238773
78.0,00:01:18,19.14503898076407
79.0,00:01:19,19.14503898076407
80.0,00:01:20,20.50400674136538
81.0,00:01:21,20.50400674136538
82.0,00:01:22,21.350389673295965
83.0,00:01:23,21.350389673295965
84.0,00:01:24,22.13389417503886
85.0,00:01:25,22.13389417503886
86.0,00:01:26,22.38685328451857
87.0,00:01:27,22.38685328451857
88.0,00:01:28,22.25382969743408
89.0,00:01:29,21.286271884502163
90.0,00:01:30,21.286271884502163
91.0,00:01:31,21.286271884502163
92.0,00:01:32,21.286271884502163
93.0,00:01:33,21.286271884502163
94.0,00:01:34,21.286271884502163
95.0,00:01:35,21.286271884502163
96.0,00:01:36,21.286271884502163
97.0,00:01:37,21.286271884502163
98.0,00:01:38,20.399343889314576
99.0,00:01:39,20.399343889314576
100.0,00:01:40,20.399343889314576
101.0,00:01:41,20.399343889314576
102.0,00:01:42,20.399343889314576
103.0,00:01:43,20.399343889314576
104.0,00:01:44,20.399343889314576
105.0,00:01:45,20.399343889314576
106.0,00:01:46,20.399343889314576
107.0,00:01:47,20.399343889314576
108.0,00:01:48,20.399343889314576
109.0,00:01:49,20.399343889314576
110.0,00:01:50,20.399343889314576
111.0,00:01:51,20.399343889314576
112.0,00:01:52,20.399343889314576
113.0,00:01:53,21.547189116160617
114.0,00:01:54,21.547189116160617
115.0,00:01:55,22.04777040181845
116.0,00:01:56,21.28750245692816
117.0,00:01:57,21.550188923061388
118.0,00:01:58,21.550188923061388
119.0,00:01:59,21.399625207679982
120.0,00:02:00,21.26857341251971
121.0,00:02:01,21.26857341251971
122.0,00:02:02,21.26857341251971
123.0,00:02:03,20.89087967494107
124.0,00:02:04,20.89087967494107
125.0,00:02:05,20.89087967494107
126.0,00:02:06,20.89087967494107
127.0,00:02:07,20.89087967494107
128.0,00:02:08,20.89087967494107
129.0,00:02:09,20.89087967494107
130.0,00:02:10,20.89087967494107
131.0,00:02:11,20.89087967494107
132.0,00:02:12,20.89087967494107
133.0,00:02:13,20.89087967494107
134.0,00:02:14,20.89087967494107
135.0,00:02:15,20.89087967494107
136.0,00:02:16,20.89087967494107
137.0,00:02:17,20.89087967494107
138.0,00:02:18,20.89087967494107
139.0,00:02:19,20.89087967494107
140.0,00:02:20,20.89087967494107
141.0,00:02:21,20.89087967494107
142.0,00:02:22,21.459647267630256
143.0,00:02:23,21.57250550796702
144.0,00:02:24,21.936432404716754
145.0,00:02:25,21.62924334973383
146.0,00:02:26,21.87466536466605
147.0,00:02:27,21.61739014726483
148.0,00:02:28,21.377013356867792
149.0,00:02:29,21.263494007402453
150.0,00:02:30,21.077669664204837
151.0,00:02:31,20.44804031468291
152.0,00:02:32,20.44804031468291
153.0,00:02:33,20.44804031468291
154.0,00:02:34,20.44804031468291
155.0,00:02:35,20.44804031468291
156.0,00:02:36,20.44804031468291
157.0,00:02:37,20.44804031468291
158.0,00:02:38,20.44804031468291
159.0,00:02:39,20.44804031468291
160.0,00:02:40,20.44804031468291
161.0,00:02:41,20.44804031468291
162.0,00:02:42,20.44804031468291
163.0,00:02:43,20.44804031468291
164.0,00:02:44,20.44804031468291
165.0,00:02:45,20.44804031468291
166.0,00:02:46,20.44804031468291
167.0,00:02:47,20.44804031468291
168.0,00:02:48,20.44804031468291
169.0,00:02:49,20.44804031468291
170.0,00:02:50,19.993639418801067
171.0,00:02:51,19.993639418801067
172.0,00:02:52,19.993639418801067
173.0,00:02:53,19.993639418801067
174.0,00:02:54,19.558995083609737
175.0,00:02:55,19.558995083609737
176.0,00:02:56,19.558995083609737
177.0,00:02:57,19.558995083609737
178.0,00:02:58,19.558995083609737
179.0,00:02:59,19.558995083609737
180.0,00:03:00,19.558995083609737
181.0,00:03:01,19.558995083609737
182.0,00:03:02,20.398950878333494
183.0,00:03:03,20.66364783842509
184.0,00:03:04,21.366149689100318
185.0,00:03:05,21.54834595904366
186.0,00:03:06,22.164623883123067
187.0,00:03:07,22.159907510931518
188.0,00:03:08,22.55050610913787
189.0,00:03:09,22.459088956428946
190.0,00:03:10,22.71307530145499
191.0,00:03:11,22.37966182942842
192.0,00:03:12,22.60213773565877
193.0,00:03:13,22.29603708278271
194.0,00:03:14,22.497805362450784
195.0,00:03:15,22.497805362450784
196.0,00:03:16,22.497805362450784
197.0,00:03:17,22.497805362450784
198.0,00:03:18,22.497805362450784
199.0,00:03:19,22.12284193974327
200.0,00:03:20,22.12284193974327
201.0,00:03:21,22.12284193974327
202.0,00:03:22,22.12284193974327
203.0,00:03:23,22.12284193974327
204.0,00:03:24,22.12284193974326
205.0,00:03:25,22.12284193974326
206.0,00:03:26,22.12284193974326
207.0,00:03:27,22.12284193974326
208.0,00:03:28,22.12284193974326
209.0,00:03:29,22.12284193974326
210.0,00:03:30,22.12284193974326
211.0,00:03:31,22.12284193974326
212.0,00:03:32,23.1055212467828
213.0,00:03:33,23.46659961612614
