sec,time,waiting_time_min
210.0,00:03:30,19.64790616171544
211.0,00:03:31,19.64790616171544
212.0,00:03:32,20.243762343946386
213.0,00:03:33,19.910080526760748
214.0,00:03:34,19.910080526760748
215.0,00:03:35,19.973707523076012
216.0,00:03:36,19.973707523076012
217.0,00:03:37,19.973707523076012
218.0,00:03:38,19.973707523076012
219.0,00:03:39,19.973707523076012
220.0,00:03:40,19.973707523076012
221.0,00:03:41,19.973707523076012
222.0,00:03:42,19.973707523076012
223.0,00:03:43,19.973707523076012
224.0,00:03:44,19.973707523076012
225.0,00:03:45,19.973707523076012
226.0,00:03:46,19.973707523076012
227.0,00:03:47,19.973707523076012
228.0,00:03:48,19.973707523076012
229.0,00:03:49,19.973707523076012
230.0,00:03:50,19.596845116980237
231.0,00:03:51,19.596845116980237
232.0,00:03:52,19.596845116980237
233.0,00:03:53,19.596845116980237
234.0,00:03:54,19.596845116980237
235.0,00:03:55,19.596845116980237
236.0,00:03:56,19.596845116980237
237.0,00:03:57,19.596845116980237
238.0,00:03:58,19.596845116980237
239.0,00:03:59,19.596845116980237
240.0,00:04:00,19.596845116980237
241.0,00:04:01,19.596845116980237
242.0,00:04:02,20.3239582802181
243.0,00:04:03,20.3239582802181
244.0,00:04:04,20.862939362517878
245.0,00:04:05,20.862939362517878
246.0,00:04:06,21.39216347483218
247.0,00:04:07,21.39216347483218
248.0,00:04:08,21.917127050484716
249.0,00:04:09,21.917127050484716
250.0,00:04:10,22.374228334672395
251.0,00:04:11,22.374228334672395
252.0,00:04:12,23.19359290113837
253.0,00:04:13,23.19359290113837
254.0,00:04:14,23.601371352075557
255.0,00:04:15,23.601371352075557
256.0,00:04:16,23.968762504523713
257.0,00:04:17,23.968762504523713
258.0,00:04:18,24.262882947212322
259.0,00:04:19,24.262882947212322
260.0,00:04:20,24.262882947212322
261.0,00:04:21,24.262882947212322
262.0,00:04:22,24.262882947212322
263.0,00:04:23,24.262882947212322
264.0,00:04:24,24.262882947212322
265.0,00:04:25,24.262882947212322
266.0,00:04:26,24.262882947212322
267.0,00:04:27,24.262882947212322
268.0,00:04:28,24.262882947212322
269.0,00:04:29,24.262882947212322
270.0,00:04:30,24.262882947212322
271.0,00:04:31,24.262882947212322
272.0,00:04:32,24.262882947212322
273.0,00:04:33,24.262882947212322
274.0,00:04:34,24.262882947212322
275.0,00:04:35,24.262882947212322
276.0,00:04:36,24.262882947212322
277.0,00:04:37,24.262882947212322
278.0,00:04:38,24.262882947212322
279.0,00:04:39,24.262882947212322
280.0,00:04:40,24.262882947212322
281.0,00:04:41,24.262882947212322
282.0,00:04:42,24.262882947212322
283.0,00:04:43,25.980889772784774
284.0,00:04:44,25.980889772784774
285.0,00:04:45,26.013709637720403
286.0,00:04:46,26.013709637720403
287.0,00:04:47,25.637954069016228
288.0,00:04:48,25.637954069016228
289.0,00:04:49,25.694418798174315
290.0,00:04:50,25.694418798174315
291.0,00:04:51,25.269721685263256
292.0,00:04:52,25.269721685263256
293.0,00:04:53,25.17231724191262
294.0,00:04:54,25.17231724191262
295.0,00:04:55,25.17231724191262
296.0,00:04:56,25.17231724191262
297.0,00:04:57,25.17231724191262
298.0,00:04:58,25.17231724191262
299.0,00:04:59,25.17231724191262
300.0,00:05:00,25.17231724191262
301.0,00:05:01,25.17231724191262
302.0,00:05:02,25.17231724191262
303.0,00:05:03,25.17231724191262
304.0,00:05:04,25.17231724191262
305.0,00:05:05,25.17231724191262
306.0,00:05:06,25.17231724191262
307.0,00:05:07,24.753877442550746
308.0,00:05:08,24.753877442550746
309.0,00:05:09,24.753877442550746
310.0,00:05:10,24.753877442550746
311.0,00:05:11,24.753877442550746
312.0,00:05:12,25.43018405806688
313.0,00:05:13,25.43018405806688
314.0,00:05:14,26.04491406890149
315.0,00:05:15,26.04491406890149
316.0,00:05:16,26.04491406890149
317.0,00:05:17,26.167325951528447
318.0,00:05:18,26.167325951528447
319.0,00:05:19,26.390222009691918
320.0,00:05:20,26.603859953749257
321.0,00:05:21,26.603859953749257
322.0,00:05:22,26.603859953749257
323.0,00:05:23,26.603859953749268
324.0,00:05:24,26.603859953749268
325.0,00:05:25,26.603859953749268
326.0,00:05:26,26.603859953749268
327.0,00:05:27,26.603859953749268
328.0,00:05:28,26.603859953749268
329.0,00:05:29,26.31818567773905
330.0,00:05:30,26.31818567773905
331.0,00:05:31,26.31818567773905
332.0,00:05:32,26.31818567773905
333.0,00:05:33,26.31818567773905
334.0,00:05:34,26.31818567773905
335.0,00:05:35,26.31818567773905
336.0,00:05:36,26.31818567773905
337.0,00:05:37,26.31818567773905
338.0,00:05:38,26.31818567773905
339.0,00:05:39,26.31818567773905
340.0,00:05:40,25.171321981955902
341.0,00:05:41,25.171321981955902
342.0,00:05:42,25.171321981955902
343.0,00:05:43,25.171321981955902
344.0,00:05:44,25.171321981955902
345.0,00:05:45,25.171321981955902
346.0,00:05:46,25.171321981955902
347.0,00:05:47,25.171321981955902
348.0,00:05:48,25.171321981955902
349.0,00:05:49,25.171321981955902
350.0,00:05:50,25.171321981955902
351.0,00:05:51,25.171321981955902
352.0,00:05:52,25.478418645417392
353.0,00:05:53,25.478418645417392
354.0,00:05:54,26.04441901067287
355.0,00:05:55,25.68424065798297
356.0,00:05:56,26.001749891504076
357.0,00:05:57,25.43176674155728
358.0,00:05:58,25.197306237473253
359.0,00:05:59,25.197306237473253
360.0,00:06:00,25.41432149559545
361.0,00:06:01,25.565697361472232
362.0,00:06:02,25.803669145523376
363.0,00:06:03,25.160805616409995
364.0,00:06:04,24.94175905087847
365.0,00:06:05,24.94175905087847
366.0,00:06:06,24.700793934181494
367.0,00:06:07,24.700793934181494
368.0,00:06:08,24.700793934181494
369.0,00:06:09,24.07104685986271
370.0,00:06:10,24.07104685986271
371.0,00:06:11,24.07104685986271
372.0,00:06:12,24.07104685986271
373.0,00:06:13,24.07104685986271
374.0,00:06:14,24.07104685986271
375.0,00:06:15,24.07104685986271
376.0,00:06:16,24.07104685986271
377.0,00:06:17,24.07104685986271
378.0,00:06:18,24.07104685986271
379.0,00:06:19,24.07104685986271
380.0,00:06:20,24.07104685986271
381.0,00:06:21,24.07104685986271
382.0,00:06:22,24.744365783645677
383.0,00:06:23,24.744365783645677
384.0,00:06:24,25.657397557764526
385.0,00:06:25,24.971529600399435
386.0,00:06:26,25.40131762574432
387.0,00:06:27,24.94623407841262
388.0,00:06:28,25.537289986624533
389.0,00:06:29,25.537289986624533
390.0,00:06:30,25.974666246713316
391.0,00:06:31,25.653605245256077
392.0,00:06:32,25.109726164429713
393.0,00:06:33,25.109726164429713
394.0,00:06:34,24.97784655522123
395.0,00:06:35,24.97784655522123
396.0,00:06:36,25.26747267469363
397.0,00:06:37,25.26747267469363
398.0,00:06:38,25.26747267469363
399.0,00:06:39,24.892390423279192
400.0,00:06:40,24.892390423279192
401.0,00:06:41,24.892390423279192
402.0,00:06:42,24.892390423279192
403.0,00:06:43,24.892390423279192
404.0,00:06:44,23.947724104492917
405.0,00:06:45,23.947724104492917
406.0,00:06:46,23.947724104492917
407.0,00:06:47,23.947724104492917
408.0,00:06:48,23.947724104492917
409.0,00:06:49,23.947724104492917
410.0,00:06:50,23.947724104492917
411.0,00:06:51,23.947724104492917
412.0,00:06:52,23.947724104492917
413.0,00:06:53,23.947724104492917
414.0,00:06:54,23.947724104492917
415.0,00:06:55,23.947724104492917
416.0,00:06:56,23.947724104492917
417.0,00:06:57,23.081475784635632
418.0,00:06:58,23.081475784635632
419.0,00:06:59,22.75822680030085
420.0,00:07:00,21.02617759504953
421.0,00:07:01,21.02617759504953
422.0,00:07:02,20.778409507794326
423.0,00:07:03,20.778409507794326
424.0,00:07:04,20.458421754367304
425.0,00:07:05,20.458421754367304
426.0,00:07:06,20.42326058944783
427.0,00:07:07,20.42326058944783
428.0,00:07:08,20.373983773543355
429.0,00:07:09,20.373983773543355
430.0,00:07:10,20.373983773543355
431.0,00:07:11,20.373983773543355
432.0,00:07:12,20.373983773543355
433.0,00:07:13,20.373983773543355
434.0,00:07:14,20.373983773543355
435.0,00:07:15,20.373983773543355
436.0,00:07:16,20.373983773543355
437.0,00:07:17,20.373983773543355
438.0,00:07:18,20.023506975427903
439.0,00:07:19,20.023506975427903
440.0,00:07:20,20.023506975427903
441.0,00:07:21,20.023506975427903
442.0,00:07:22,20.023506975427903
443.0,00:07:23,20.023506975427903
444.0,00:07:24,20.023506975427903
445.0,00:07:25,20.023506975427903
446.0,00:07:26,20.023506975427903
447.0,00:07:27,20.023506975427903
448.0,00:07:28,20.023506975427903
449.0,00:07:29,20.023506975427903
450.0,00:07:30,20.023506975427903
451.0,00:07:31,20.023506975427903
452.0,00:07:32,20.293772761540634
453.0,00:07:33,19.631115146557324
454.0,00:07:34,19.47353528482361
455.0,00:07:35,19.47353528482361
456.0,00:07:36,20.192839812947703
457.0,00:07:37,19.650695576955165
458.0,00:07:38,19.85277597213802
459.0,00:07:39,19.927054050555753
460.0,00:07:40,20.462407708030828
461.0,00:07:41,20.462407708030828
462.0,00:07:42,19.798949387154305
463.0,00:07:43,19.798949387154305
464.0,00:07:44,19.798949387154305
465.0,00:07:45,19.798949387154305
466.0,00:07:46,19.798949387154305
467.0,00:07:47,19.798949387154305
468.0,00:07:48,19.798949387154305
469.0,00:07:49,19.798949387154305
470.0,00:07:50,19.798949387154305
471.0,00:07:51,19.798949387154305
472.0,00:07:52,19.798949387154305
473.0,00:07:53,19.798949387154305
474.0,00:07:54,19.798949387154305
475.0,00:07:55,19.798949387154305
476.0,00:07:56,19.798949387154305
477.0,00:07:57,19.798949387154305
478.0,00:07:58,19.49214037282377
479.0,00:07:59,19.49214037282377
480.0,00:08:00,19.49214037282377
481.0,00:08:01,19.49214037282377
482.0,00:08:02,19.49214037282377
483.0,00:08:03,19.49214037282377
484.0,00:08:04,19.49214037282377
485.0,00:08:05,19.49214037282377
486.0,00:08:06,19.49214037282377
487.0,00:08:07,19.49214037282377
488.0,00:08:08,19.49214037282377
489.0,00:08:09,19.49214037282377
490.0,00:08:10,19.49214037282377
491.0,00:08:11,19.49214037282377
492.0,00:08:12,19.49214037282377
493.0,00:08:13,20.146309662359617
494.0,00:08:14,20.53567422920801
495.0,00:08:15,20.54014744512704
496.0,00:08:16,21.034722550289462
497.0,00:08:17,21.392890801425622
498.0,00:08:18,21.392890801425622
499.0,00:08:19,21.480763686644924
500.0,00:08:20,21.480763686644924
501.0,00:08:21,21.480763686644924
502.0,00:08:22,21.480763686644924
503.0,00:08:23,21.480763686644924
504.0,00:08:24,20.68281981352921
505.0,00:08:25,20.68281981352921
506.0,00:08:26,20.68281981352921
507.0,00:08:27,20.68281981352921
508.0,00:08:28,20.68281981352921
509.0,00:08:29,20.68281981352921
510.0,00:08:30,20.68281981352921
511.0,00:08:31,20.01093513135533
512.0,00:08:32,19.390962267003765
513.0,00:08:33,19.390962267003765
514.0,00:08:34,19.390962267003765
515.0,00:08:35,19.390962267003765
516.0,00:08:36,19.390962267003765
517.0,00:08:37,19.390962267003765
518.0,00:08:38,19.390962267003765
519.0,00:08:39,19.390962267003765
520.0,00:08:40,19.390962267003765
521.0,00:08:41,19.390962267003765
522.0,00:08:42,19.603339323684008
523.0,00:08:43,19.603339323684008
524.0,00:08:44,19.94116044916422
525.0,00:08:45,19.890900003680887
526.0,00:08:46,20.38245674058713
527.0,00:08:47,20.38245674058713
528.0,00:08:48,20.747981508710964
529.0,00:08:49,20.596605642834174
530.0,00:08:50,21.083050712372344
531.0,00:08:51,21.083050712372344
532.0,00:08:52,21.083050712372344
533.0,00:08:53,21.023570982530163
534.0,00:08:54,21.023570982530163
535.0,00:08:55,20.87591576613972
536.0,00:08:56,20.87591576613972
537.0,00:08:57,20.87591576613972
538.0,00:08:58,20.87591576613972
539.0,00:08:59,20.87591576613972
540.0,00:09:00,20.87591576613972
541.0,00:09:01,20.87591576613972
542.0,00:09:02,20.87591576613972
543.0,00:09:03,20.87591576613972
544.0,00:09:04,20.87591576613972
545.0,00:09:05,20.87591576613972
546.0,00:09:06,20.87591576613972
547.0,00:09:07,20.87591576613972
548.0,00:09:08,20.87591576613972
549.0,00:09:09,20.87591576613972
550.0,00:09:10,20.87591576613972
551.0,00:09:11,20.87591576613972
552.0,00:09:12,20.87591576613972
553.0,00:09:13,19.899341804555096
554.0,00:09:14,19.899341804555096
555.0,00:09:15,19.899341804555096
556.0,00:09:16,19.899341804555096
557.0,00:09:17,19.899341804555096
558.0,00:09:18,19.899341804555096
559.0,00:09:19,19.899341804555096
560.0,00:09:20,19.899341804555096
561.0,00:09:21,19.899341804555096
562.0,00:09:22,19.899341804555096
563.0,00:09:23,19.989432035238842
564.0,00:09:24,19.989432035238842
565.0,00:09:25,19.24841406510164
566.0,00:09:26,19.24841406510164
567.0,00:09:27,19.24841406510164
568.0,00:09:28,19.24841406510164
569.0,00:09:29,19.24841406510164
570.0,00:09:30,19.24841406510164
571.0,00:09:31,19.075796822958612
572.0,00:09:32,19.075796822958612
573.0,00:09:33,19.075796822958612
574.0,00:09:34,19.075796822958612
575.0,00:09:35,19.075796822958612
576.0,00:09:36,19.075796822958612
577.0,00:09:37,19.075796822958612
578.0,00:09:38,19.075796822958612
579.0,00:09:39,19.075796822958612
580.0,00:09:40,19.075796822958612
581.0,00:09:41,19.075796822958612
582.0,00:09:42,19.075796822958612
583.0,00:09:43,19.075796822958612
584.0,00:09:44,19.075796822958612
585.0,00:09:45,19.075796822958612
586.0,00:09:46,19.075796822958612
587.0,00:09:47,19.075796822958612
588.0,00:09:48,19.075796822958612
589.0,00:09:49,19.075796822958612
590.0,00:09:50,19.075796822958612
591.0,00:09:51,19.075796822958612
592.0,00:09:52,19.71500216578972
593.0,00:09:53,19.71500216578972
594.0,00:09:54,19.355825424360084
595.0,00:09:55,19.655968690471266
596.0,00:09:56,20.804571871755236
597.0,00:09:57,20.804571871755236
598.0,00:09:58,20.804571871755236
599.0,00:09:59,21.284179448942684
600.0,00:10:00,21.512496578573778
601.0,00:10:01,21.512496578573778
602.0,00:10:02,21.760102220965678
603.0,00:10:03,21.760102220965678
604.0,00:10:04,22.294860623159465
605.0,00:10:05,22.294860623159465
606.0,00:10:06,22.294860623159465
607.0,00:10:07,22.739880470630297
608.0,00:10:08,23.16458987677418
609.0,00:10:09,23.16458987677418
610.0,00:10:10,23.54376113090836
611.0,00:10:11,23.54376113090836
612.0,00:10:12,23.81890599849794
613.0,00:10:13,23.244287350724047
614.0,00:10:14,23.244287350724047
615.0,00:10:15,22.98195624369724
616.0,00:10:16,22.98195624369724
617.0,00:10:17,22.98195624369724
618.0,00:10:18,22.98195624369724
619.0,00:10:19,22.98195624369724
620.0,00:10:20,22.98195624369724
621.0,00:10:21,22.98195624369724
622.0,00:10:22,22.98195624369724
623.0,00:10:23,22.98195624369724
624.0,00:10:24,22.98195624369724
625.0,00:10:25,22.98195624369724
626.0,00:10:26,22.98195624369724
627.0,00:10:27,22.98195624369724
628.0,00:10:28,22.609338957679523
629.0,00:10:29,22.609338957679523
630.0,00:10:30,22.609338957679523
631.0,00:10:31,22.609338957679523
632.0,00:10:32,22.957365183610783
633.0,00:10:33,23.7584298635059
634.0,00:10:34,23.29537472197388
635.0,00:10:35,23.497035688793623
636.0,00:10:36,23.047223612069462
637.0,00:10:37,23.06366233130866
638.0,00:10:38,22.70350789980091
639.0,00:10:39,22.70350789980091
640.0,00:10:40,22.690274119808077
641.0,00:10:41,22.690274119808077
642.0,00:10:42,22.333457137452445
643.0,00:10:43,22.333457137452445
644.0,00:10:44,22.333457137452445
645.0,00:10:45,22.333457137452445
646.0,00:10:46,22.333457137452445
647.0,00:10:47,22.333457137452445
648.0,00:10:48,22.333457137452445
649.0,00:10:49,22.333457137452445
650.0,00:10:50,22.333457137452445
651.0,00:10:51,22.333457137452445
652.0,00:10:52,22.333457137452445
653.0,00:10:53,22.333457137452445
654.0,00:10:54,22.333457137452445
655.0,00:10:55,22.333457137452445
656.0,00:10:56,22.333457137452445
657.0,00:10:57,22.333457137452445
658.0,00:10:58,22.333457137452445
659.0,00:10:59,22.333457137452445
660.0,00:11:00,22.333457137452445
661.0,00:11:01,22.333457137452445
662.0,00:11:02,22.725881189975507
663.0,00:11:03,22.725881189975507
664.0,00:11:04,23.01799360621419
665.0,00:11:05,23.01799360621419
666.0,00:11:06,22.935208598115985
667.0,00:11:07,22.935208598115985
668.0,00:11:08,21.747247483821365
669.0,00:11:09,21.452577837655713
670.0,00:11:10,21.399011618573777
671.0,00:11:11,21.399011618573777
672.0,00:11:12,21.20401799895385
673.0,00:11:13,21.20401799895385
674.0,00:11:14,21.20401799895385
675.0,00:11:15,20.75797686259839
676.0,00:11:16,20.75797686259839
677.0,00:11:17,20.75797686259839
678.0,00:11:18,20.75797686259839
679.0,00:11:19,20.75797686259839
680.0,00:11:20,20.75797686259839
681.0,00:11:21,20.75797686259839
682.0,00:11:22,20.75797686259839
683.0,00:11:23,20.75797686259839
684.0,00:11:24,20.75797686259839
685.0,00:11:25,20.75797686259839
686.0,00:11:26,20.75797686259839
687.0,00:11:27,20.75797686259839
688.0,00:11:28,20.75797686259839
689.0,00:11:29,20.75797686259839
690.0,00:11:30,20.75797686259839
691.0,00:11:31,20.75797686259839
692.0,00:11:32,19.984073809648702
693.0,00:11:33,19.984073809648702
694.0,00:11:34,19.984073809648702
695.0,00:11:35,19.984073809648702
696.0,00:11:36,19.984073809648702
697.0,00:11:37,19.984073809648702
698.0,00:11:38,19.984073809648702
699.0,00:11:39,19.984073809648702
700.0,00:11:40,19.984073809648702
701.0,00:11:41,19.984073809648702
702.0,00:11:42,19.933981539556438
703.0,00:11:43,19.933981539556438
704.0,00:11:44,19.5092968385764
705.0,00:11:45,19.5092968385764
706.0,00:11:46,19.5092968385764
707.0,00:11:47,19.5092968385764
708.0,00:11:48,19.5092968385764
709.0,00:11:49,19.253523552576077
710.0,00:11:50,19.253523552576077
711.0,00:11:51,19.253523552576077
712.0,00:11:52,19.253523552576077
713.0,00:11:53,19.253523552576077
714.0,00:11:54,18.470693105055293
715.0,00:11:55,18.470693105055293
716.0,00:11:56,18.470693105055293
717.0,00:11:57,18.470693105055293
718.0,00:11:58,18.470693105055293
719.0,00:11:59,18.470693105055293
720.0,00:12:00,18.470693105055293
721.0,00:12:01,18.470693105055293
722.0,00:12:02,18.470693105055293
723.0,00:12:03,18.470693105055293
724.0,00:12:04,18.470693105055293
725.0,00:12:05,18.470693105055293
726.0,00:12:06,18.470693105055293
727.0,00:12:07,18.470693105055293
728.0,00:12:08,18.470693105055293
729.0,00:12:09,18.470693105055293
730.0,00:12:10,18.470693105055293
731.0,00:12:11,18.470693105055293
732.0,00:12:12,18.989590302389153
733.0,00:12:13,18.989590302389153
734.0,00:12:14,18.972230044426436
735.0,00:12:15,18.972230044426436
736.0,00:12:16,19.621810462334988
737.0,00:12:17,19.621810462334988
738.0,00:12:18,20.143027529790473
739.0,00:12:19,20.143027529790473
740.0,00:12:20,20.143027529790473
741.0,00:12:21,20.143027529790473
742.0,00:12:22,20.143027529790473
743.0,00:12:23,20.143027529790473
744.0,00:12:24,20.143027529790473
745.0,00:12:25,20.143027529790473
746.0,00:12:26,20.143027529790473
747.0,00:12:27,20.143027529790473
748.0,00:12:28,20.143027529790473
749.0,00:12:29,20.143027529790473
750.0,00:12:30,20.143027529790473
751.0,00:12:31,20.143027529790473
752.0,00:12:32,20.143027529790473
753.0,00:12:33,20.143027529790473
754.0,00:12:34,20.143027529790473
755.0,00:12:35,20.143027529790473
756.0,00:12:36,19.323170266738412
757.0,00:12:37,19.323170266738412
758.0,00:12:38,19.323170266738412
759.0,00:12:39,19.323170266738412
760.0,00:12:40,19.323170266738412
761.0,00:12:41,19.323170266738412
762.0,00:12:42,19.323170266738412
763.0,00:12:43,19.323170266738412
764.0,00:12:44,19.323170266738412
765.0,00:12:45,19.323170266738412
766.0,00:12:46,19.323170266738412
767.0,00:12:47,19.323170266738412
768.0,00:12:48,19.323170266738412
769.0,00:12:49,19.323170266738412
770.0,00:12:50,19.323170266738412
771.0,00:12:51,19.323170266738412
772.0,00:12:52,19.323170266738412
773.0,00:12:53,20.703180623914015
774.0,00:12:54,20.703180623914015
775.0,00:12:55,20.68826518305598
776.0,00:12:56,20.68826518305598
777.0,00:12:57,19.39729649005832
778.0,00:12:58,19.39729649005832
779.0,00:12:59,19.32767373501466
780.0,00:13:00,19.32767373501466
