sec,time,waiting_time_min
81329.0,22:35:29,41.4881712212984
81330.0,22:35:30,40.95272943691816
81331.0,22:35:31,40.92778061060623
81332.0,22:35:32,41.6169656487109
81333.0,22:35:33,40.23849267031837
81334.0,22:35:34,40.23849267031837
81335.0,22:35:35,40.33496081251845
81336.0,22:35:36,40.33496081251845
81337.0,22:35:37,39.313364049074636
81338.0,22:35:38,39.313364049074636
81339.0,22:35:39,39.17732456660597
81340.0,22:35:40,39.17732456660597
81341.0,22:35:41,39.4140622264514
81342.0,22:35:42,39.40643708321489
81343.0,22:35:43,39.40643708321489
81344.0,22:35:44,38.835096716742314
81345.0,22:35:45,38.835096716742314
81346.0,22:35:46,38.835096716742314
81347.0,22:35:47,39.17196676844493
81348.0,22:35:48,39.17196676844493
81349.0,22:35:49,38.763898088680435
81350.0,22:35:50,38.763898088680435
81351.0,22:35:51,39.109813590353106
81352.0,22:35:52,39.109813590353106
81353.0,22:35:53,38.98399523913686
81354.0,22:35:54,38.98399523913686
81355.0,22:35:55,39.25918474325372
81356.0,22:35:56,39.25918474325372
81357.0,22:35:57,38.84435231990598
81358.0,22:35:58,38.84435231990598
81359.0,22:35:59,38.47022750023437
81360.0,22:36:00,38.47022750023437
81361.0,22:36:01,38.042702311954784
81362.0,22:36:02,38.042702311954784
81363.0,22:36:03,37.623877327124504
81364.0,22:36:04,37.623877327124504
81365.0,22:36:05,37.623877327124504
81366.0,22:36:06,37.623877327124504
81367.0,22:36:07,37.623877327124504
81368.0,22:36:08,37.623877327124504
81369.0,22:36:09,37.623877327124504
81370.0,22:36:10,37.623877327124504
81371.0,22:36:11,37.623877327124504
81372.0,22:36:12,37.623877327124504
81373.0,22:36:13,37.068008837813494
81374.0,22:36:14,36.526174610282276
81375.0,22:36:15,36.526174610282276
81376.0,22:36:16,36.526174610282276
81377.0,22:36:17,36.526174610282276
81378.0,22:36:18,36.01090731479538
81379.0,22:36:19,36.01090731479538
81380.0,22:36:20,36.01090731479538
81381.0,22:36:21,36.01090731479538
81382.0,22:36:22,36.01090731479538
81383.0,22:36:23,38.13599813795663
81384.0,22:36:24,38.13599813795663
81385.0,22:36:25,40.453925491743576
81386.0,22:36:26,40.453925491743576
81387.0,22:36:27,42.73279795112127
81388.0,22:36:28,42.73279795112127
81389.0,22:36:29,42.77813682056561
81390.0,22:36:30,42.77813682056561
81391.0,22:36:31,42.84920619048183
81392.0,22:36:32,42.84920619048183
81393.0,22:36:33,42.72875285709645
81394.0,22:36:34,42.72875285709645
81395.0,22:36:35,45.04492441409918
81396.0,22:36:36,45.04492441409918
81397.0,22:36:37,44.825627855531394
81398.0,22:36:38,44.825627855531394
81399.0,22:36:39,44.308515176862905
81400.0,22:36:40,44.308515176862905
81401.0,22:36:41,44.962371572643555
81402.0,22:36:42,44.86166402930636
81403.0,22:36:43,46.066178461708475
81404.0,22:36:44,45.47916634833018
81405.0,22:36:45,45.83602832160686
81406.0,22:36:46,45.2329939022961
81407.0,22:36:47,45.63687728792623
81408.0,22:36:48,45.63687728792623
81409.0,22:36:49,45.516669900370474
